,ot_alliri,ot_classiri,ot_proertyiri
556,https://w3id.org/seas/Hall,https://w3id.org/seas/Hall,http://www.w3.org/2000/01/rdf-schema#comment
557,https://w3id.org/seas/HomeOffice,https://w3id.org/seas/HomeOffice,http://www.w3.org/2000/01/rdf-schema#label
558,https://w3id.org/seas/IndustrialBuilding,https://w3id.org/seas/IndustrialBuilding,http://www.w3.org/2001/XMLSchema#pattern
559,https://w3id.org/seas/InstitutionalBuilding,https://w3id.org/seas/InstitutionalBuilding,http://www.w3.org/2000/01/rdf-schema#isDefinedBy
560,https://w3id.org/seas/Kitchen,https://w3id.org/seas/Kitchen,http://www.w3.org/2000/01/rdf-schema#seeAlso
561,https://w3id.org/seas/Laundry,https://w3id.org/seas/Laundry,http://www.w3.org/2002/07/owl#versionInfo
562,https://w3id.org/seas/LivingRoom,https://w3id.org/seas/LivingRoom,http://purl.org/dc/elements/1.1/rights
563,https://w3id.org/seas/Lobby,https://w3id.org/seas/Lobby,http://purl.org/dc/terms/contributor
564,https://w3id.org/seas/MercantileBuilding,https://w3id.org/seas/MercantileBuilding,http://purl.org/dc/terms/creator
565,https://w3id.org/seas/NonResidentialBuilding,https://w3id.org/seas/NonResidentialBuilding,http://purl.org/dc/terms/license
566,https://w3id.org/seas/Office,https://w3id.org/seas/Office,http://purl.org/dc/terms/publisher
567,https://w3id.org/seas/OfficeBuilding,https://w3id.org/seas/OfficeBuilding,http://purl.org/dc/terms/source
568,https://w3id.org/seas/ResidentialBuilding,https://w3id.org/seas/ResidentialBuilding,http://purl.org/vocab/vann/preferredNamespaceUri
569,https://w3id.org/seas/Room,https://w3id.org/seas/Room,http://purl.org/dc/terms/title
570,https://w3id.org/seas/SiteOfBuilding,https://w3id.org/seas/SiteOfBuilding,http://purl.org/dc/elements/1.1/creator
571,https://w3id.org/seas/Stairs,https://w3id.org/seas/Stairs,http://purl.org/dc/elements/1.1/date
572,https://w3id.org/seas/StorageRoom,https://w3id.org/seas/StorageRoom,http://purl.org/dc/elements/1.1/description
573,https://w3id.org/seas/SwimmingPool,https://w3id.org/seas/SwimmingPool,http://purl.org/dc/elements/1.1/identifier
574,https://w3id.org/seas/UtilityRoom,https://w3id.org/seas/UtilityRoom,http://purl.org/dc/terms/created
575,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Appliance,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Appliance,http://purl.org/dc/terms/description
576,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#BuildingThing,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#BuildingThing,http://purl.org/dc/terms/isVersionOf
577,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyConsumerFacility,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyConsumerFacility,http://purl.org/dc/terms/issued
578,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyCost,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyCost,http://purl.org/dc/terms/language
579,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyCostTariff,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyCostTariff,http://purl.org/dc/terms/modified
580,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyDemand,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyDemand,http://purl.org/dc/terms/rights
581,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyFacility,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyFacility,http://purl.org/vocab/vann/preferredNamespacePrefix
582,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyGain,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyGain,http://schema.org/domainIncludes
583,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter,http://schema.org/rangeIncludes
584,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyProducerFacility,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyProducerFacility,http://www.w3.org/2000/01/rdf-schema#flow
585,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergySupply,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergySupply,http://www.w3.org/2004/02/skos/core#changeNote
586,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyTariff,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyTariff,http://www.w3.org/2004/02/skos/core#definition
587,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyType,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyType,http://www.w3.org/2004/02/skos/core#editorialNote
588,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Equipment,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Equipment,http://www.w3.org/2004/02/skos/core#example
589,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Floor,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Floor,http://www.w3.org/2004/02/skos/core#historyNote
590,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Room,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Room,http://www.w3.org/2004/02/skos/core#note
591,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Shade,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Shade,http://www.w3.org/2004/02/skos/core#prefLabel
592,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#OccupancyParameter,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#OccupancyParameter,http://www.w3.org/2004/02/skos/core#scopeNote
593,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Humidity,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Humidity,http://www.w3.org/ns/prov#hadPrimarySource
594,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#SolarIrradiance,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#SolarIrradiance,https://sargon-n5geh.netlify.app/ontology/1.0/annotation_properties/Owner
595,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Temperature,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Temperature,
596,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherCondition,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherCondition,
597,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon,
598,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Wind,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Wind,
599,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Area,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Area,
600,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Building,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Building,
601,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingElement,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingElement,
602,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingParameter,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingParameter,
603,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingStorey,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingStorey,
604,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Capacity,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Capacity,
605,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Efficiency,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Efficiency,
606,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EnvironmentalParameter,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EnvironmentalParameter,
607,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EquipmentParameter,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EquipmentParameter,
608,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#IndoorAirQuality,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#IndoorAirQuality,
609,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#InputWatts,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#InputWatts,
610,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#LightingSystem,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#LightingSystem,
611,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Power,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Power,
612,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Schedule,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Schedule,
613,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#U-value,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#U-value,
614,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Volume,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Volume,
615,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Weather,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Weather,
616,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Zone,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Zone,
617,http://www.opengis.net/def/uom/ISO-8601/0/Gregorian,http://www.opengis.net/def/uom/ISO-8601/0/Gregorian,
618,http://www.w3.org/2006/time#Friday,http://www.w3.org/2006/time#Friday,
619,http://www.w3.org/2006/time#Monday,http://www.w3.org/2006/time#Monday,
620,http://www.w3.org/2006/time#Saturday,http://www.w3.org/2006/time#Saturday,
621,http://www.w3.org/2006/time#Sunday,http://www.w3.org/2006/time#Sunday,
622,http://www.w3.org/2006/time#Thursday,http://www.w3.org/2006/time#Thursday,
623,http://www.w3.org/2006/time#Tuesday,http://www.w3.org/2006/time#Tuesday,
624,http://www.w3.org/2006/time#Wednesday,http://www.w3.org/2006/time#Wednesday,
625,http://www.w3.org/2006/time#unitDay,http://www.w3.org/2006/time#unitDay,
626,http://www.w3.org/2006/time#unitHour,http://www.w3.org/2006/time#unitHour,
627,http://www.w3.org/2006/time#unitMinute,http://www.w3.org/2006/time#unitMinute,
628,http://www.w3.org/2006/time#unitMonth,http://www.w3.org/2006/time#unitMonth,
629,http://www.w3.org/2006/time#unitSecond,http://www.w3.org/2006/time#unitSecond,
630,http://www.w3.org/2006/time#unitWeek,http://www.w3.org/2006/time#unitWeek,
631,http://www.w3.org/2006/time#unitYear,http://www.w3.org/2006/time#unitYear,
632,http://www.wurvoc.org/vocabularies/om-1.8/United_States_dollar,http://www.wurvoc.org/vocabularies/om-1.8/United_States_dollar,
633,http://www.wurvoc.org/vocabularies/om-1.8/bar,http://www.wurvoc.org/vocabularies/om-1.8/bar,
634,http://www.wurvoc.org/vocabularies/om-1.8/degree_Celsius,http://www.wurvoc.org/vocabularies/om-1.8/degree_Celsius,
635,http://www.wurvoc.org/vocabularies/om-1.8/degree_Fahrenheit,http://www.wurvoc.org/vocabularies/om-1.8/degree_Fahrenheit,
636,http://www.wurvoc.org/vocabularies/om-1.8/euro,http://www.wurvoc.org/vocabularies/om-1.8/euro,
637,http://www.wurvoc.org/vocabularies/om-1.8/kelvin,http://www.wurvoc.org/vocabularies/om-1.8/kelvin,
638,http://www.wurvoc.org/vocabularies/om-1.8/kilowatt,http://www.wurvoc.org/vocabularies/om-1.8/kilowatt,
639,http://www.wurvoc.org/vocabularies/om-1.8/kilowatt_hour,http://www.wurvoc.org/vocabularies/om-1.8/kilowatt_hour,
640,http://www.wurvoc.org/vocabularies/om-1.8/lux,http://www.wurvoc.org/vocabularies/om-1.8/lux,
641,http://www.wurvoc.org/vocabularies/om-1.8/pascal,http://www.wurvoc.org/vocabularies/om-1.8/pascal,
642,http://www.wurvoc.org/vocabularies/om-1.8/pound_sterling,http://www.wurvoc.org/vocabularies/om-1.8/pound_sterling,
643,http://www.wurvoc.org/vocabularies/om-1.8/watt,http://www.wurvoc.org/vocabularies/om-1.8/watt,
644,https://saref.etsi.org/saref4ener/Emergency,https://saref.etsi.org/saref4ener/Emergency,
645,https://saref.etsi.org/saref4ener/Increase,https://saref.etsi.org/saref4ener/Increase,
646,https://saref.etsi.org/saref4ener/Normal,https://saref.etsi.org/saref4ener/Normal,
647,https://saref.etsi.org/saref4ener/Pause,https://saref.etsi.org/saref4ener/Pause,
648,https://saref.etsi.org/saref4ener/Reduce,https://saref.etsi.org/saref4ener/Reduce,
649,https://saref.etsi.org/saref4ener/Resume,https://saref.etsi.org/saref4ener/Resume,
650,https://w3id.org/saref#Cleaning,https://w3id.org/saref#Cleaning,
651,https://w3id.org/saref#Close,https://w3id.org/saref#Close,
652,https://w3id.org/saref#Comfort,https://w3id.org/saref#Comfort,
653,https://w3id.org/saref#Drying,https://w3id.org/saref#Drying,
654,https://w3id.org/saref#EnergyEfficiency,https://w3id.org/saref#EnergyEfficiency,
655,https://w3id.org/saref#Entertainment,https://w3id.org/saref#Entertainment,
656,https://w3id.org/saref#GetCurrentMeterValue,https://w3id.org/saref#GetCurrentMeterValue,
657,https://w3id.org/saref#GetMeterData,https://w3id.org/saref#GetMeterData,
658,https://w3id.org/saref#GetMeterHistory,https://w3id.org/saref#GetMeterHistory,
659,https://w3id.org/saref#GetSensingData,https://w3id.org/saref#GetSensingData,
660,https://w3id.org/saref#Lighting,https://w3id.org/saref#Lighting,
661,https://w3id.org/saref#MeterReading,https://w3id.org/saref#MeterReading,
662,https://w3id.org/saref#Notify,https://w3id.org/saref#Notify,
663,https://w3id.org/saref#Off,https://w3id.org/saref#Off,
664,https://w3id.org/saref#On,https://w3id.org/saref#On,
665,https://w3id.org/saref#Open,https://w3id.org/saref#Open,
666,https://w3id.org/saref#Pause,https://w3id.org/saref#Pause,
667,https://w3id.org/saref#Safety,https://w3id.org/saref#Safety,
668,https://w3id.org/saref#SetAbsoluteLevel,https://w3id.org/saref#SetAbsoluteLevel,
669,https://w3id.org/saref#SetRelativeLevel,https://w3id.org/saref#SetRelativeLevel,
670,https://w3id.org/saref#Start,https://w3id.org/saref#Start,
671,https://w3id.org/saref#StepDown,https://w3id.org/saref#StepDown,
672,https://w3id.org/saref#StepUp,https://w3id.org/saref#StepUp,
673,https://w3id.org/saref#Stop,https://w3id.org/saref#Stop,
674,https://w3id.org/saref#Toggle,https://w3id.org/saref#Toggle,
675,https://w3id.org/saref#Washing,https://w3id.org/saref#Washing,
676,https://w3id.org/saref#WellBeing,https://w3id.org/saref#WellBeing,
677,https://w3id.org/saref#watt_hour,https://w3id.org/saref#watt_hour,
678,https://w3id.org/sbeo#AbilityToHear,https://w3id.org/sbeo#AbilityToHear,
679,https://w3id.org/sbeo#AbilityToRun,https://w3id.org/sbeo#AbilityToRun,
680,https://w3id.org/sbeo#AbilityToSee,https://w3id.org/sbeo#AbilityToSee,
681,https://w3id.org/sbeo#AbilityToTalk,https://w3id.org/sbeo#AbilityToTalk,
682,https://w3id.org/sbeo#AbilityToTouch,https://w3id.org/sbeo#AbilityToTouch,
683,https://w3id.org/sbeo#AbilityToUseStairs,https://w3id.org/sbeo#AbilityToUseStairs,
684,https://w3id.org/sbeo#AbilityToWalk,https://w3id.org/sbeo#AbilityToWalk,
685,https://w3id.org/sbeo#AssistedNavigation,https://w3id.org/sbeo#AssistedNavigation,
686,https://w3id.org/sbeo#AutonomousNavigation,https://w3id.org/sbeo#AutonomousNavigation,
687,https://w3id.org/sbeo#Available,https://w3id.org/sbeo#Available,
688,https://w3id.org/sbeo#CollaborativeNavigation,https://w3id.org/sbeo#CollaborativeNavigation,
689,https://w3id.org/sbeo#DeviatingFromPath,https://w3id.org/sbeo#DeviatingFromPath,
690,https://w3id.org/sbeo#Evacuated,https://w3id.org/sbeo#Evacuated,
691,https://w3id.org/sbeo#Evacuating,https://w3id.org/sbeo#Evacuating,
692,https://w3id.org/sbeo#Exhausted,https://w3id.org/sbeo#Exhausted,
693,https://w3id.org/sbeo#Fit,https://w3id.org/sbeo#Fit,
694,https://w3id.org/sbeo#FollowingPath,https://w3id.org/sbeo#FollowingPath,
695,https://w3id.org/sbeo#Injured,https://w3id.org/sbeo#Injured,
696,https://w3id.org/sbeo#MultiObjectiveNavigation,https://w3id.org/sbeo#MultiObjectiveNavigation,
697,https://w3id.org/sbeo#NoDeviate,https://w3id.org/sbeo#NoDeviate,
698,https://w3id.org/sbeo#OftenDeviate,https://w3id.org/sbeo#OftenDeviate,
699,https://w3id.org/sbeo#PickingUpDependents,https://w3id.org/sbeo#PickingUpDependents,
700,https://w3id.org/sbeo#RareDeviate,https://w3id.org/sbeo#RareDeviate,
701,https://w3id.org/sbeo#Rolling,https://w3id.org/sbeo#Rolling,
702,https://w3id.org/sbeo#Running,https://w3id.org/sbeo#Running,
703,https://w3id.org/sbeo#Scooting,https://w3id.org/sbeo#Scooting,
704,https://w3id.org/sbeo#ShortestPath,https://w3id.org/sbeo#ShortestPath,
705,https://w3id.org/sbeo#SimplestPath,https://w3id.org/sbeo#SimplestPath,
706,https://w3id.org/sbeo#Standing,https://w3id.org/sbeo#Standing,
707,https://w3id.org/sbeo#TooOftenDeviate,https://w3id.org/sbeo#TooOftenDeviate,
708,https://w3id.org/sbeo#UnAvailable,https://w3id.org/sbeo#UnAvailable,
709,https://w3id.org/sbeo#Visiting,https://w3id.org/sbeo#Visiting,
710,https://w3id.org/sbeo#Walking,https://w3id.org/sbeo#Walking,
711,http://energy.linkeddata.es/em-kpi/ontology#actsTo,,
712,http://energy.linkeddata.es/em-kpi/ontology#attendeeOf,,
713,http://energy.linkeddata.es/em-kpi/ontology#composes,,
714,http://energy.linkeddata.es/em-kpi/ontology#containsAssumption,,
715,http://energy.linkeddata.es/em-kpi/ontology#containsConstant,,
716,http://energy.linkeddata.es/em-kpi/ontology#containsVariable,,
717,http://energy.linkeddata.es/em-kpi/ontology#deliversEnergy,,
718,http://energy.linkeddata.es/em-kpi/ontology#deliversEnergyType,,
719,http://energy.linkeddata.es/em-kpi/ontology#energyDeliveredBy,,
720,http://energy.linkeddata.es/em-kpi/ontology#energyStoredBy,,
721,http://energy.linkeddata.es/em-kpi/ontology#energyTypeDeliveredBy,,
722,http://energy.linkeddata.es/em-kpi/ontology#energyTypeStoredBy,,
723,http://energy.linkeddata.es/em-kpi/ontology#eventOf,,
724,http://energy.linkeddata.es/em-kpi/ontology#experiences,,
725,http://energy.linkeddata.es/em-kpi/ontology#geoPointOf,,
726,http://energy.linkeddata.es/em-kpi/ontology#hasAirConditionedVolume,,
727,http://energy.linkeddata.es/em-kpi/ontology#hasArea,,
728,http://energy.linkeddata.es/em-kpi/ontology#hasAssociatedKPI,,
729,http://energy.linkeddata.es/em-kpi/ontology#hasAssociatedObject,,
730,http://energy.linkeddata.es/em-kpi/ontology#hasBehavior,,
731,http://energy.linkeddata.es/em-kpi/ontology#hasBuildingType,,
732,http://energy.linkeddata.es/em-kpi/ontology#hasCalculation,,
733,http://energy.linkeddata.es/em-kpi/ontology#hasCalculationComponent,,
734,http://energy.linkeddata.es/em-kpi/ontology#hasCalculationModel,,
735,http://energy.linkeddata.es/em-kpi/ontology#hasDeterminant,,
736,http://energy.linkeddata.es/em-kpi/ontology#hasDisaggregation,,
737,http://energy.linkeddata.es/em-kpi/ontology#hasEquipmentParameter,,
738,http://energy.linkeddata.es/em-kpi/ontology#hasEquipmentType,,
739,http://energy.linkeddata.es/em-kpi/ontology#hasEvaluationTimeStep,,
740,http://energy.linkeddata.es/em-kpi/ontology#hasExtWall,,
741,http://energy.linkeddata.es/em-kpi/ontology#hasExtWindow,,
742,http://energy.linkeddata.es/em-kpi/ontology#hasForecast,,
743,http://energy.linkeddata.es/em-kpi/ontology#hasMathematicalModel,,
744,http://energy.linkeddata.es/em-kpi/ontology#hasOccupancyParameter,,
745,http://energy.linkeddata.es/em-kpi/ontology#hasOccupant,,
746,http://energy.linkeddata.es/em-kpi/ontology#hasPerformanceGoal,,
747,http://energy.linkeddata.es/em-kpi/ontology#hasPhotovoltaicType,,
748,http://energy.linkeddata.es/em-kpi/ontology#hasRoof,,
749,http://energy.linkeddata.es/em-kpi/ontology#hasUnit,,
750,http://energy.linkeddata.es/em-kpi/ontology#isActedBy,,
751,http://energy.linkeddata.es/em-kpi/ontology#isAirConditionedVolumeOf,,
752,http://energy.linkeddata.es/em-kpi/ontology#isAreaOf,,
753,http://energy.linkeddata.es/em-kpi/ontology#isAssociatedKPIOf,,
754,http://energy.linkeddata.es/em-kpi/ontology#isAssociatedObjectOf,,
755,http://energy.linkeddata.es/em-kpi/ontology#isAssociatedZoneOf,,
756,http://energy.linkeddata.es/em-kpi/ontology#isAssumptionOf,,
757,http://energy.linkeddata.es/em-kpi/ontology#isBeginningOf,,
758,http://energy.linkeddata.es/em-kpi/ontology#isBehaviorOf,,
759,http://energy.linkeddata.es/em-kpi/ontology#isBuildingTypeOf,,
760,http://energy.linkeddata.es/em-kpi/ontology#isCalculationComponentOf,,
761,http://energy.linkeddata.es/em-kpi/ontology#isCalculationModelOf,,
762,http://energy.linkeddata.es/em-kpi/ontology#isCalculationOf,,
763,http://energy.linkeddata.es/em-kpi/ontology#isComposedBy,,
764,http://energy.linkeddata.es/em-kpi/ontology#isConstantOf,,
765,http://energy.linkeddata.es/em-kpi/ontology#isDeterminantOf,,
766,http://energy.linkeddata.es/em-kpi/ontology#isDirectionOf,,
767,http://energy.linkeddata.es/em-kpi/ontology#isDisaggregationOf,,
768,http://energy.linkeddata.es/em-kpi/ontology#isEndOf,,
769,http://energy.linkeddata.es/em-kpi/ontology#isEquationOf,,
770,http://energy.linkeddata.es/em-kpi/ontology#isEquipmentTypeOf,,
771,http://energy.linkeddata.es/em-kpi/ontology#isEvaluationTimeStepOf,,
772,http://energy.linkeddata.es/em-kpi/ontology#isExperiencedBy,,
773,http://energy.linkeddata.es/em-kpi/ontology#isExtWallOf,,
774,http://energy.linkeddata.es/em-kpi/ontology#isExtWindowOf,,
775,http://energy.linkeddata.es/em-kpi/ontology#isFeatureOfInterestOf,,
776,http://energy.linkeddata.es/em-kpi/ontology#isForecastOf,,
777,http://energy.linkeddata.es/em-kpi/ontology#isInputOf,,
778,http://energy.linkeddata.es/em-kpi/ontology#isMathematicalModelOf,,
779,http://energy.linkeddata.es/em-kpi/ontology#isObservationResultOf,,
780,http://energy.linkeddata.es/em-kpi/ontology#isObservationSamplingTimeOf,,
781,http://energy.linkeddata.es/em-kpi/ontology#isObservedPropertyOf,,
782,http://energy.linkeddata.es/em-kpi/ontology#isOccupancyParameterOf,,
783,http://energy.linkeddata.es/em-kpi/ontology#isOccupantOf,,
784,http://energy.linkeddata.es/em-kpi/ontology#isOutputOf,,
785,http://energy.linkeddata.es/em-kpi/ontology#isPerformanceGoalOf,,
786,http://energy.linkeddata.es/em-kpi/ontology#isPhotovoltaicTypeOf,,
787,http://energy.linkeddata.es/em-kpi/ontology#isProvidedBy,,
788,http://energy.linkeddata.es/em-kpi/ontology#isRoofOf,,
789,http://energy.linkeddata.es/em-kpi/ontology#isScheduleOf,,
790,http://energy.linkeddata.es/em-kpi/ontology#isSpeedOf,,
791,http://energy.linkeddata.es/em-kpi/ontology#isSuppliedBy,,
792,http://energy.linkeddata.es/em-kpi/ontology#isU-valueOf,,
793,http://energy.linkeddata.es/em-kpi/ontology#isUnitOf,,
794,http://energy.linkeddata.es/em-kpi/ontology#isVariableOf,,
795,http://energy.linkeddata.es/em-kpi/ontology#providesTo,,
796,http://energy.linkeddata.es/em-kpi/ontology#storesEnergy,,
797,http://energy.linkeddata.es/em-kpi/ontology#storesEnergyType,,
798,http://energy.linkeddata.es/em-kpi/ontology#suppliesTo,,
799,http://purl.oclc.org/NET/ssnx/ssn#featureOfInterest,,
800,http://purl.oclc.org/NET/ssnx/ssn#hasInput,,
801,http://purl.oclc.org/NET/ssnx/ssn#hasOutput,,
802,http://purl.oclc.org/NET/ssnx/ssn#hasProperty,,
803,http://purl.oclc.org/NET/ssnx/ssn#isPropertyOf,,
804,http://purl.oclc.org/NET/ssnx/ssn#observationResult,,
805,http://purl.oclc.org/NET/ssnx/ssn#observationSamplingTime,,
806,http://purl.oclc.org/NET/ssnx/ssn#observedProperty,,
807,http://purl.org/ontology/olo/core#item,,
808,http://purl.org/ontology/olo/core#next,,
809,http://purl.org/ontology/olo/core#ordered_list,,
810,http://purl.org/ontology/olo/core#previous,,
811,http://purl.org/ontology/olo/core#slot,,
812,http://schema.org/attendee,,
813,http://schema.org/event,,
814,http://schema.org/geo,,
815,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,,
816,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isLocationOf,,
817,http://www.owl-ontologies.com/EPC4EU#hasEnergyConversionSystem,,
818,http://www.owl-ontologies.com/EPC4EU#heatingDegreeDays,,
819,http://www.owl-ontologies.com/EPC4EU#issuedBy,,
820,http://www.w3.org/2002/07/owl#topObjectProperty,,
821,http://www.w3.org/2006/time#hasBeginning,,
822,http://www.w3.org/2006/time#hasEnd,,
823,http://www.w3.org/ns/sosa/madeBySensor,,
824,http://www.w3.org/ns/sosa/observedProperty,,
825,http://www.w3.org/ns/sosa/observes,,
826,https://saref.etsi.org/core/consistsOf,,
